time,x,y,z
2.4000000000000004,-0.6674170963196653,1.3147565726195856,-0.5749080658781809
2.45,-0.6803610905146423,1.3474322989003062,-0.592407996350087
2.5,-0.6924347086318297,1.38224102861072,-0.6087948032201638
2.5500000000000003,-0.7050354507189597,1.417985734703032,-0.6230670013940413
2.6,-0.7169578635853884,1.4548992871486397,-0.6393870649769187
2.6500000000000004,-0.7310750101877406,1.4921055252033397,-0.6548068097889185
2.7,-0.7469714006146116,1.529910129328414,-0.6687259020028344
2.75,-0.7611565647346805,1.5667434097879371,-0.6836835326519424
2.8000000000000003,-0.7751338841341724,1.6045190494602866,-0.7002303192020277
2.85,-0.7905287738482423,1.64301560895566,-0.7157403770570128
2.9000000000000004,-0.8058471292837692,1.6827530021088386,-0.7288480320888365
2.95,-0.8197205812424102,1.7214854191747855,-0.7414969698287287
3.0,-0.8334367406200387,1.759088993622985,-0.7555099515449075
3.0500000000000003,-0.8479480303883883,1.7953932197610711,-0.7709761331730436
3.1,-0.8606158771806014,1.8327101558650627,-0.7876498575223162
3.1500000000000004,-0.872251302486964,1.8695244190092248,-0.8042549393398917
3.2,-0.8818609315297752,1.905372386176257,-0.820983607501138
3.25,-0.8932321810066145,1.9413328579327505,-0.8396476958569451
3.3000000000000003,-0.9025564004714897,1.9794428044291466,-0.8604414645735535
3.35,-0.9100330479366128,2.016175224300951,-0.8795119061572033
3.4000000000000004,-0.9164777049822593,2.0549667607556943,-0.8999893050417741
3.45,-0.9221558462779145,2.094068166548008,-0.9188966674554907
3.5,-0.9291847988215651,2.1351227720927204,-0.9378260556828656
3.5500000000000003,-0.9382311181385041,2.1742852057993156,-0.9581353415371295
3.6,-0.9475310537310723,2.21414417005531,-0.9761416820089716
3.6500000000000004,-0.9566143901340959,2.2555588490075724,-0.9943816573546036
3.7,-0.9640948615746348,2.2979178827950135,-1.0148311291596899
3.75,-0.9732438557358895,2.3392272981489843,-1.0332617533841695
3.8000000000000003,-0.9815459149059406,2.3788133169616192,-1.0518746625536586
3.85,-0.9902868247079982,2.4204093148620482,-1.0715921760500762
3.9000000000000004,-0.9981422026522184,2.4635084868600368,-1.0930820379532573
3.95,-1.0049744365635846,2.5044649219409423,-1.1166015950717394
4.0,-1.013778055606306,2.5439113326479785,-1.1414253012336355
4.05,-1.0240508960326837,2.583539789379694,-1.1670072629963377
4.1000000000000005,-1.0331919405644978,2.6253629709474864,-1.1917570184464248
4.15,-1.0435951230380083,2.668164293384794,-1.2185342976387596
4.2,-1.0528216331569844,2.71193417752364,-1.2460419664158302
4.25,-1.0616091236201832,2.75496989713197,-1.2717650928239337
4.3,-1.0694650149509957,2.7957678534515837,-1.298317969158269
4.3500000000000005,-1.078469093805454,2.836034274134351,-1.325243242558669
4.4,-1.087366590423829,2.8760861191160934,-1.3510500635573746
4.45,-1.0984891257172267,2.9145532355427166,-1.3761503893270397
4.5,-1.1116695940589978,2.9541947756643134,-1.4036385581898783
4.55,-1.1224760450251543,2.9917724036334654,-1.433371960164977
4.6000000000000005,-1.1327722079009266,3.03017471453489,-1.460965774555241
4.65,-1.143641616449109,3.0670880351711705,-1.4908271211697013
4.7,-1.1569036776627648,3.105317282679231,-1.519609423182459
4.75,-1.172559539250389,3.1455299453795673,-1.546860416205684
4.800000000000001,-1.186637779702675,3.1844090481254,-1.5728876439546888
4.8500000000000005,-1.2016195276405994,3.2227377725376853,-1.599253805779799
4.9,-1.2171642392057465,3.2635598481875094,-1.6242257999938803
4.95,-1.2346917889399713,3.3047492729348007,-1.6501788755722344
5.0,-1.2517540289342286,3.345866257780662,-1.6742532012067068
5.050000000000001,-1.2681664957964245,3.3875293022506496,-1.6991636262346794
5.1000000000000005,-1.2843053982011283,3.4309126282831297,-1.7249238418714927
5.15,-1.3019595414018301,3.472184568226921,-1.7485478625049926
5.2,-1.3210945894068542,3.511746964208534,-1.7715418093271156
5.25,-1.3418431773648762,3.5493770294629408,-1.795233979310799
5.300000000000001,-1.3649017094432705,3.5891768487037083,-1.8167635926346142
5.3500000000000005,-1.3883436627357897,3.62799364127522,-1.8383736390793497
5.4,-1.4113857187219265,3.6691290039220528,-1.8604530976358713
5.45,-1.4329919228492938,3.710953599740675,-1.8834886562442148
5.5,-1.4529836167959398,3.7516753733503316,-1.9055293357087268
5.550000000000001,-1.4744510635119707,3.7934726186496364,-1.9294960274792707
5.6000000000000005,-1.495992602057695,3.83731799965358,-1.9540931636358876
5.65,-1.5157969603524009,3.879410860421624,-1.9797475273199956
5.7,-1.5342664665702108,3.9198496949488586,-2.0052813550262907
5.75,-1.5518886431808496,3.960917679808688,-2.032606223212935
5.800000000000001,-1.5711743011338333,4.0044131617037495,-2.05979709059544
5.8500000000000005,-1.590194574093668,4.048204094491374,-2.086283714142996
5.9,-1.6109175073228958,4.092277831401243,-2.1124321160018438
5.95,-1.6295647973207272,4.135294259381336,-2.137511275502731
6.0,-1.6488528368307664,4.180726480472664,-2.1603017127856194
6.050000000000001,-1.6678803760329277,4.2247480490104214,-2.1849749524218676
6.1000000000000005,-1.6884845033693037,4.267914700880758,-2.2094991552871193
6.15,-1.708440504849631,4.3132998007862655,-2.235735565350965
6.2,-1.7260417910527195,4.356255424743669,-2.2610327199275053
6.25,-1.7432553431734386,4.396948910225092,-2.283981204737225
6.300000000000001,-1.7594965401416773,4.43937407279479,-2.307348774588346
6.3500000000000005,-1.7760830118717446,4.483454432542108,-2.3286080084234944
6.4,-1.7917724196242097,4.526820972915097,-2.3520092529014107
6.45,-1.8052436062633577,4.57179804978558,-2.374230354390568
6.5,-1.8201854470873553,4.614425337907161,-2.395875140577543
6.550000000000001,-1.833324914035263,4.654961998029325,-2.4184604030212826
6.6000000000000005,-1.8441974889439505,4.696235490989257,-2.4402407631653626
6.65,-1.8566069406568722,4.7389485048284,-2.464067501578444
6.7,-1.8676966285917136,4.781543622324205,-2.485802555571579
6.75,-1.8806559572441326,4.826010577988037,-2.5086864234339847
6.800000000000001,-1.8957605041987575,4.870459811118366,-2.531951121703733
6.8500000000000005,-1.9112057396604363,4.915246722577549,-2.553420297205793
6.9,-1.9277573094643774,4.9615896341306,-2.5759019571743256
6.95,-1.9437695718003174,5.009626157722217,-2.599594551756196
7.0,-1.9583327686702183,5.0584010583594585,-2.6247111104937937
7.050000000000001,-1.970678310187875,5.106710914568806,-2.6489304944012977
7.1000000000000005,-1.9811713083667564,5.1529849153283305,-2.671665826000881
7.15,-1.9938750947362114,5.197750464111754,-2.693477375208229
7.2,-2.004205212505206,5.241234727896782,-2.7174041522088137
7.25,-2.014723269833859,5.2851073459074405,-2.741675217454788
7.300000000000001,-2.0250409602396986,5.3282018004236935,-2.7650223072968405
7.3500000000000005,-2.0372459701725325,5.372810748089507,-2.788128076411298
7.4,-2.0505812205057525,5.417778006562915,-2.8124095640745534
7.45,-2.0643220479661495,5.462350992313246,-2.8356989416328617
7.5,-2.0772770587528098,5.5074916890393535,-2.8582460824690044
7.550000000000001,-2.089227191515768,5.551306156877407,-2.878356757999191
7.6000000000000005,-2.100687815596545,5.59586027962962,-2.8996584610221956
7.65,-2.111676507596724,5.640617292788774,-2.923245267109328
7.7,-2.124365236266398,5.685075906740405,-2.9480361112484164
7.75,-2.136963425683425,5.731474493935733,-2.97050238437982
7.800000000000001,-2.151962492434443,5.777061113536139,-2.9929300542625015
7.8500000000000005,-2.1672651661460924,5.822584778623166,-3.016588680934793
7.9,-2.1828236071872578,5.865621677316663,-3.0397516465244387
7.95,-2.2007398791859383,5.908555452073437,-3.0635285884409593
8.0,-2.2209236456716854,5.952434492977507,-3.0890573648744604
8.05,-2.2418675113234183,5.995354961221843,-3.1124715608389724
8.1,-2.264466641969348,6.040357759483998,-3.133714036337679
8.15,-2.2880421494762513,6.086031720917312,-3.1571223241280317
8.200000000000001,-2.309160497825489,6.134065204435545,-3.1816269752082156
8.25,-2.3314741388585736,6.1804564242124105,-3.208110551166062
8.3,-2.353183698730593,6.225453287690656,-3.234573953808472
8.35,-2.374107705686372,6.2722167848538195,-3.258573690174727
8.4,-2.3966800838422686,6.318768657552127,-3.281067119159301
8.450000000000001,-2.418581808388775,6.36598916089252,-3.303610521538307
8.5,-2.4406233827859616,6.4136386393223965,-3.327781314548962
8.55,-2.46112013534909,6.461024439391311,-3.351988785054431
8.6,-2.483382249922271,6.507865972908547,-3.3768127861255257
8.65,-2.504071479917066,6.553480572022053,-3.400465263911915
8.700000000000001,-2.5249304242331982,6.6012658487338065,-3.4223002623207375
8.75,-2.54471582291677,6.64870595439931,-3.445619451715512
8.8,-2.562598187090925,6.697863524466845,-3.4684948789602292
8.85,-2.5797452163920105,6.746641307855876,-3.489646476642824
8.9,-2.5986088848568047,6.796873323631391,-3.5102394601348528
8.950000000000001,-2.615594386096835,6.84807129373914,-3.53065629316843
9.0,-2.63080549734939,6.901238368518759,-3.5504507616345795
9.05,-2.643518604135844,6.9536463156476085,-3.5712631962146038
9.1,-2.6580554883267045,7.008364046265893,-3.591259399299799
9.15,-2.673405330611926,7.062046538673081,-3.6100591695096145
9.200000000000001,-2.689664684060839,7.115076494975076,-3.629173009066361
9.25,-2.7046033759061245,7.166504324814047,-3.650484518298291
9.3,-2.7205534782994314,7.217280122538579,-3.6698833592936784
9.35,-2.734472179311306,7.270123304761612,-3.6893110337224484
9.4,-2.7490575822304786,7.323126599903722,-3.707711704902467
9.450000000000001,-2.7635743622585807,7.378142014177266,-3.725580022963769
9.5,-2.778787484468047,7.435580047530332,-3.7445621599539876
9.55,-2.7925000353535006,7.493088570377678,-3.763294631856321
9.600000000000001,-2.80721603101244,7.551170366343363,-3.783658404023956
9.65,-2.8226716918631456,7.611459059529026,-3.80272376316549
9.700000000000001,-2.839236436669682,7.67050499291631,-3.822903181060819
9.75,-2.8553919857997236,7.7320330832237625,-3.8413889620437707
9.8,-2.8718584905906397,7.793017777278069,-3.858965675638374
9.850000000000001,-2.887571445462135,7.85196385928783,-3.8769333957048624
9.9,-2.905483654823117,7.910555567396396,-3.8968142335984153
9.950000000000001,-2.924285527059703,7.970919804508728,-3.917169171709913
10.0,-2.9450336903513494,8.032914837196381,-3.9377145399811884
10.05,-2.9670827413502563,8.097406623095376,-3.9596535672042714
10.100000000000001,-2.988412187611514,8.163354625399279,-3.9808340791510393
10.15,-3.0106194707376837,8.227420446440727,-4.003015119634765
10.200000000000001,-3.0320028257905083,8.292882347285063,-4.024321040272163
10.25,-3.0532499309309893,8.358209669595102,-4.04502691667007
10.3,-3.0724636748733656,8.423409854902673,-4.067770377824095
10.350000000000001,-3.0895232362039695,8.486794516942563,-4.088214853543244
10.4,-3.1073335100511814,8.548334692005579,-4.10629449390224
10.450000000000001,-3.125952404260755,8.609106387081553,-4.123850240841576
10.5,-3.1469477809183815,8.670980487522364,-4.139781174653235
10.55,-3.1700808711899935,8.730415179069274,-4.158041626697701
10.600000000000001,-3.1917819216757746,8.790833117792193,-4.178285571187262
10.65,-3.215853172645288,8.85360287890389,-4.197544528999905
10.700000000000001,-3.238744780764053,8.917220550799643,-4.217686767480742
10.75,-3.2603463387575013,8.978696849394254,-4.240087075513699
10.8,-3.279467244536473,9.040279367478458,-4.264411740908763
10.850000000000001,-3.2962291420883236,9.10256000535082,-4.290985837923943
10.9,-3.311093186593095,9.165626475527784,-4.3182498161838625
10.950000000000001,-3.3271921807805236,9.228368002270471,-4.3442230043195265
11.0,-3.3452382585457427,9.292958414834184,-4.371760092890479
11.05,-3.3635900375004084,9.356239126642766,-4.3989326200811725
11.100000000000001,-3.3800806781677757,9.42049724335306,-4.423691809387317
11.15,-3.395840827327068,9.486456387311009,-4.446440025810546
11.200000000000001,-3.4111403683484762,9.552532254146437,-4.4668440718728375
11.25,-3.4268433199254664,9.619383689114638,-4.487153125157737
11.3,-3.441857140915614,9.686436842539534,-4.508198355335408
11.350000000000001,-3.4581475241426203,9.751093087246895,-4.527618866283904
11.4,-3.4734210495644167,9.816021526813017,-4.546295164066731
11.450000000000001,-3.4862075258535894,9.881118345708405,-4.567102226205219
11.5,-3.498672665209337,9.945922183460233,-4.588297288035165
11.55,-3.512860998527054,10.00911292465026,-4.608492062467797
11.600000000000001,-3.527222817198832,10.071722627212363,-4.627033097844995
11.65,-3.541216903568564,10.133825151813083,-4.6453260026231025
11.700000000000001,-3.5528838744808517,10.194600928534403,-4.665553505147337
11.75,-3.563510349663449,10.253498283200674,-4.68615230240876
11.8,-3.5730440583637924,10.313628804203397,-4.705485824875693
11.850000000000001,-3.580403445225676,10.373043930017529,-4.724455758749382
11.9,-3.589667259107683,10.433844242875079,-4.745263650424872
11.950000000000001,-3.5981701272411213,10.494880228369203,-4.768405191654266
12.0,-3.6058678409644687,10.558298535405733,-4.79171052605426
12.05,-3.6121828450042384,10.622783565158247,-4.816527472434417
12.100000000000001,-3.6204016734121303,10.687495683843151,-4.842003172515004
12.15,-3.628088044744361,10.754626675394848,-4.868773273362406
12.200000000000001,-3.6357408895119256,10.823332715493367,-4.894294313967778
12.25,-3.645749641171636,10.892662122393705,-4.917487756385746
12.3,-3.656398052719916,10.96177749364608,-4.942975816354244
12.350000000000001,-3.6655749153504513,11.031825298679232,-4.970237194869828
12.4,-3.6770912892163605,11.099995565802352,-4.998568496015791
12.450000000000001,-3.6886740604283035,11.167260492490051,-5.025144931284599
12.5,-3.698242223245252,11.236483151634603,-5.050930761267208
12.55,-3.709089768390819,11.307433385739055,-5.0743970169758645
12.600000000000001,-3.722435887606395,11.378736426091209,-5.0980700472521825
12.65,-3.7366938198433304,11.448404044749067,-5.123928531853374
12.700000000000001,-3.74900511197565,11.517159614473742,-5.14825182539518
12.75,-3.76183059530231,11.588235533617715,-5.171074940679171
12.8,-3.7725142477114426,11.657863384735082,-5.194549551302898
12.850000000000001,-3.7809991947233326,11.728809425693505,-5.215612218466669
12.9,-3.7897413230937427,11.799688737044704,-5.236592947804671
12.950000000000001,-3.7978081705801214,11.871783264061957,-5.256182453577328
13.0,-3.8071610439513064,11.945459009389388,-5.2741853526593685
13.05,-3.8155685782502964,12.01892384159154,-5.2914040751713225
13.100000000000001,-3.825556518186307,12.090860798698891,-5.306124863632022
13.15,-3.8364208187616167,12.162886909836493,-5.319162395795389
13.200000000000001,-3.8466238332765568,12.23312611545082,-5.329801983605252
13.25,-3.8568550487675735,12.303690297230176,-5.3427005242846395
13.3,-3.8663114101128437,12.374350322235179,-5.354712989809308
13.350000000000001,-3.8768692139748917,12.443889669659027,-5.365568916945013
13.4,-3.888772407809986,12.513614950494803,-5.3748643720758205
13.450000000000001,-3.9008462630464553,12.584100111165473,-5.382389675101149
13.5,-3.91409866764551,12.656016334346079,-5.388876889726017
13.55,-3.9255436148083986,12.725451274319257,-5.397688360293894
13.600000000000001,-3.9390054349994634,12.793291893006998,-5.407455559962403
13.65,-3.9513585273549214,12.863309660233515,-5.415022713811459
13.700000000000001,-3.9618202950794745,12.934359588243083,-5.423789013185197
13.75,-3.973463053589327,13.004028743500026,-5.434547241462235
13.8,-3.983422636034121,13.074297950614836,-5.447215096651905
13.850000000000001,-3.992196487200849,13.14312113677393,-5.4584108674077125
13.9,-3.9991060672560628,13.210216929984384,-5.471223866583519
13.950000000000001,-4.004252049517271,13.277017929284701,-5.482298754099034
14.0,-4.00844500174904,13.342013276582191,-5.491912688597593
14.05,-4.015092939491315,13.404752859646543,-5.500512413874984
14.100000000000001,-4.022337555429096,13.467345329681967,-5.511354325861992
14.15,-4.030342624731295,13.527455116448888,-5.520241083412049
14.200000000000001,-4.039483808927695,13.585314960556573,-5.528222647537059
14.25,-4.050867410632469,13.643091670674618,-5.535694672377135
14.3,-4.061955736242732,13.703357760669741,-5.543992771363961
14.350000000000001,-4.071391480004181,13.76166258937953,-5.551773873887695
14.4,-4.080224433136301,13.82119884675021,-5.559511712459088
14.450000000000001,-4.090301115970992,13.880009880449954,-5.568181020469594
14.5,-4.102338782302583,13.936895188113025,-5.57902383670072
14.55,-4.11439186794176,13.99422178005898,-5.592229750547638
14.600000000000001,-4.1256775156045675,14.05174828598021,-5.6070678131457345
14.65,-4.137082581008066,14.108359886936595,-5.622712414401512
14.700000000000001,-4.149574704966533,14.164278682404396,-5.640345516563589
14.75,-4.16146753095631,14.22107625835553,-5.659945190413119
14.8,-4.1723611103124485,14.27976882027385,-5.681584642567769
14.850000000000001,-4.184810545198557,14.339129275670668,-5.701935578736187
14.9,-4.197623161476909,14.397909185807702,-5.7203846719428
14.950000000000001,-4.210639204054251,14.45875793572054,-5.738417076868311
15.0,-4.224441221602041,14.517936583696054,-5.755260089598511
15.05,-4.236190120667856,14.577382401964934,-5.772755711122107
15.100000000000001,-4.247166873403869,14.635051929692807,-5.790255614446434
15.15,-4.257900875397515,14.691899857901928,-5.80581464169314
15.200000000000001,-4.266282250354653,14.748991630564065,-5.8229082011088895
15.25,-4.272984207124645,14.805823435716686,-5.839222281488743
15.3,-4.280584011224215,14.865009134093158,-5.85666133705762
15.350000000000001,-4.285724950313284,14.92277040228219,-5.871700048596144
15.4,-4.289829073999531,14.979758167708749,-5.887139879287365
15.450000000000001,-4.294101191556055,15.038810454869767,-5.903241852596922
15.5,-4.2969808334917206,15.100269917486566,-5.918011418251117
15.55,-4.301230311291879,15.15952555223507,-5.934372828186429
15.600000000000001,-4.307053153906675,15.220500135028793,-5.952743200333008
15.65,-4.314720813247513,15.279008351488507,-5.969397214699294
15.700000000000001,-4.320990108397781,15.339710532185956,-5.987308687518122
15.75,-4.326161145895849,15.399012760317536,-6.003111707702919
15.8,-4.3319591046954375,15.460450384118317,-6.017057902438051
15.850000000000001,-4.340195923246779,15.519613758361869,-6.032433100671499
15.9,-4.346588350749738,15.57637794034191,-6.046609695771824
15.950000000000001,-4.353235179875236,15.63225631732678,-6.059171853638424
16.0,-4.362370100101839,15.689045226459308,-6.073486136654729
16.05,-4.371606111437017,15.745101659825906,-6.089872155903802
16.1,-4.379821812348281,15.801181704679701,-6.105020153782123
16.150000000000002,-4.388660309642331,15.858593223781451,-6.118230504023921
16.2,-4.397326708590096,15.91447896633031,-6.130870098642572
16.25,-4.407437640823102,15.969391765770572,-6.141491252447504
16.3,-4.41653088232985,16.026159824876526,-6.1539297987058665
16.35,-4.426303693891803,16.08368107660215,-6.1659124718315645
16.400000000000002,-4.434796880840447,16.14293128741752,-6.175603248698237
16.45,-4.441703113993903,16.202605618578833,-6.185137958277555
16.5,-4.4501687295554495,16.263654641191216,-6.196414308825364
16.55,-4.4563200153000615,16.325365537833846,-6.206398290273678
16.6,-4.4605748363902835,16.388001715797284,-6.21637788440359
16.650000000000002,-4.4656332608404155,16.45159405063763,-6.226792525786897
16.7,-4.469551797201015,16.513654260059724,-6.235122795171013
16.75,-4.472030334418795,16.573460469804694,-6.244132204417172
16.8,-4.473418612648076,16.632739015585642,-6.255595801954004
16.85,-4.473217627280009,16.691586976037545,-6.265717590979451
16.900000000000002,-4.471665626156608,16.748428518140216,-6.275583091694981
16.95,-4.471899034596735,16.802842010742193,-6.286299554907587
17.0,-4.470518867758428,16.855035786316527,-6.299422051811346
17.05,-4.470871988279267,16.90597415070559,-6.313417841303443
17.1,-4.472938087480829,16.95570381780319,-6.325321571046563
17.150000000000002,-4.476457554801137,17.00415589032258,-6.336890063148279
17.2,-4.481660216311751,17.053857249379437,-6.350878830333344
17.25,-4.485270527833164,17.10578514738923,-6.364087705281187
17.3,-4.486906847120744,17.158109429407308,-6.376281328366659
17.35,-4.487799697242316,17.208935173742706,-6.387049943466895
17.400000000000002,-4.487871032154781,17.26050970996308,-6.396093202178842
17.45,-4.488673959605257,17.310700217373608,-6.405289115057886
17.5,-4.490484412631921,17.362836010644795,-6.412164560135702
17.55,-4.4939581963943755,17.41524906035835,-6.421489374649685
17.6,-4.498548181814691,17.468082933395088,-6.428713403444617
17.650000000000002,-4.505285141006093,17.520777881763433,-6.4377240157712
17.7,-4.50999490934561,17.573240500336684,-6.4476167346251625
17.75,-4.516904560783787,17.628048644907327,-6.459394752678014
17.8,-4.523882689210846,17.68501315503306,-6.472933912889047
17.85,-4.532836374029421,17.742941380735648,-6.487888603158601
17.900000000000002,-4.540320605131738,17.80289087958134,-6.501540389801022
17.95,-4.546380531454356,17.864432217281646,-6.5156553225812495
18.0,-4.554316360825682,17.925570419801293,-6.530001520278616
18.05,-4.561436803012078,17.988599381941828,-6.5467915784898105
18.1,-4.569780422822544,18.050785308583798,-6.564410426003575
18.150000000000002,-4.579035184880467,18.113327092025905,-6.584084184300551
18.2,-4.588042198759969,18.17592441328811,-6.606203688927268
18.25,-4.5958159189152425,18.23893926014644,-6.629940832826814
18.3,-4.601093609151208,18.30253796268057,-6.6557700926984245
18.35,-4.605870923714717,18.367249974773095,-6.6834970475616995
18.400000000000002,-4.612264350923315,18.430841865479355,-6.710344353642102
18.45,-4.6189500910069645,18.493029380637523,-6.73797213719383
18.5,-4.6235714615589,18.554834633676023,-6.765547141801997
18.55,-4.628924513997765,18.61911804742856,-6.793179771138007
18.6,-4.633466787618829,18.685897031668862,-6.821439394462368
18.650000000000002,-4.637861712713582,18.75160450954312,-6.852119097640289
18.7,-4.643022167643127,18.81909208005181,-6.882328253793056
18.75,-4.648221404960229,18.884221997369174,-6.912600788339185
18.8,-4.65452219739935,18.951626397578597,-6.9442622891537145
18.85,-4.662661097209637,19.017163088651465,-6.976774017580443
18.900000000000002,-4.6694885549140634,19.082598569403412,-7.007906805707854
18.95,-4.676277568416133,19.15030722269185,-7.039301874984543
19.0,-4.681978776227158,19.21700838298981,-7.068256824280264
19.05,-4.688736570460036,19.28565208788945,-7.0964769168059565
19.1,-4.695383998432079,19.35508160618451,-7.122777335664553
19.150000000000002,-4.699946700136242,19.424701371650777,-7.149187841772667
19.200000000000003,-4.705495059136293,19.493525440458775,-7.175688540778888
19.25,-4.712140089388603,19.563276590799415,-7.199873353030032
19.3,-4.716314978949043,19.6321731832653,-7.2265362187474596
19.35,-4.721398050862224,19.701279098185314,-7.2545008879983195
19.400000000000002,-4.725278415579804,19.772579536569705,-7.280193666800304
19.450000000000003,-4.727868240753875,19.844554958937923,-7.304503852051601
19.5,-4.729679247899738,19.91514946535365,-7.330511695154364
19.55,-4.7327132730711865,19.987717983203535,-7.355258377011378
19.6,-4.734797240353084,20.058445311341973,-7.380742935974021
19.650000000000002,-4.735695835344268,20.127111264166132,-7.4065035668272134
19.700000000000003,-4.738332509373496,20.19549617846774,-7.429791539796592
19.75,-4.742400650313018,20.2661069743731,-7.45130894410628
19.8,-4.744544129578456,20.33552040343701,-7.470395431500052
19.85,-4.74571179085389,20.405265901985935,-7.4893315780420195
19.900000000000002,-4.746013667771923,20.4756202072289,-7.5058495239240175
19.950000000000003,-4.748172377059683,20.545212973899993,-7.520664010224737
20.0,-4.750838686748497,20.613035407191088,-7.534089125908315
20.05,-4.755635339260538,20.67930920800786,-7.546961734105944
20.1,-4.762097767979562,20.744759062926608,-7.559236913063968
20.150000000000002,-4.769593628509744,20.812234241660178,-7.571457024214119
20.200000000000003,-4.7760019838098735,20.87867131921991,-7.583039936168659
20.25,-4.782431463755304,20.94307953453181,-7.592911241659621
20.3,-4.790837977201,21.008747118894945,-7.603236343484549
20.35,-4.800236058413204,21.073283114166962,-7.613588255062075
20.400000000000002,-4.808893686390422,21.13556216702742,-7.624347995051636
20.450000000000003,-4.8192219486888614,21.199190791093027,-7.637329315586488
20.5,-4.832020795171474,21.26130772381017,-7.6517742801091995
20.55,-4.846373933323512,21.32479279196932,-7.6645392417467395
20.6,-4.862136508928267,21.39053942330739,-7.678883637663202
20.650000000000002,-4.8754791101242745,21.455607941474554,-7.692987956380658
20.700000000000003,-4.891156495314739,21.522149893827834,-7.704619171572646
20.75,-4.90506280359223,21.588169119429317,-7.715708153577337
20.8,-4.921240927406048,21.655206227765216,-7.724346567980246
20.85,-4.93591614340614,21.720357883371893,-7.733290519504413
20.900000000000002,-4.949119443447519,21.783740157799954,-7.740613874251641
20.950000000000003,-4.962002826826191,21.845079209409175,-7.7476188607712535
21.0,-4.975402244207565,21.90472402413156,-7.753057748230904
21.05,-4.9867440044375195,21.964245397454647,-7.757643291356137
21.1,-4.999655325052877,22.021865419849785,-7.760175595043084
21.150000000000002,-5.010542025943835,22.077890052043323,-7.761226091033945
21.200000000000003,-5.0217913338846865,22.13518912362133,-7.763139778226008
21.25,-5.034907801576491,22.19461809678343,-7.767019234308773
21.3,-5.0482798017764186,22.254712118906387,-7.769607142390188
21.35,-5.059259152845725,22.316780685852773,-7.774034501444169
